tune,max_betx,min_betx,max_dx,min_dx,sigma_xMAX,sigma_yMAX,beta_x_at_teca,alpha_teca,gamma_teca,dx_at_teca,dpx_teca,EpsilonBetaTeca,D_xDeltaPTeca,beta_tpst,dispersion_tpst,dpx_tpst,EpsilonBetaTPST,D_xDeltaPTPST,beta_tcsm,dispersion_tcsm,EpsilonBetaTCSM,D_xDeltaPTCSM,mu_x_teca,mu_x_tpst,mu_x_tcsm,delta_mu_xtpst,delta_mu_x_tcsm,EasyDeltaXtpst,EasyDeltaXtcsm,ErrorEasyDeltaXtpst,ErrorEasyDeltaXtcsm,x_NONchanneledTPST,x_NONchanneledTCSM,delta_mu_TCSM_TPST,ratioDxBetaTECA,ratioDxBetaTPST,ratioDxBetaTCSM,Dx_BetaTECA,Dx_BetaTPST,Dx_BetaTCSM
21.2,104.24978613013987,29.42915859438361,6.9156883742888695,0.1441926723284147,0.010489238716209277,0.0011085100699721603,67.52070679085564,-1.466863345473363,0.04667735608952691,0.4991601552698898,0.011647738118554126,1.5838198638673805e-06,5.606119363703862e-07,54.07542587901263,0.44398738262660026,0.011671039892671826,1.2684365689410622e-06,4.4353079084614304e-07,31.17824680091127,0.24466231909800756,7.313419682764715e-07,1.346842133694344e-07,0.0,14.120381777383843,3.6672919905127,88.72097531542452,23.042275151926773,-0.007215688359430685,0.006929548142184545,-0.000450029612897135,0.0009499221641668638,-0.038131604938086316,0.021806408281281314,-65.67870016349775,0.35396193036844525,0.34966730044405686,0.18416037806067667,0.00739269742563612,0.008210520313237468,0.007847212213704609
21.3,104.07434785498661,29.243999487456563,6.874138790894368,0.1624704836236712,0.010427932836718341,0.0011074256601329886,67.25157671641445,-1.4680423655203012,0.046915604674475204,0.5970497188077726,0.013982883394276132,1.5775069329440657e-06,8.020538251389907e-07,53.72402570420401,0.5311753510990107,0.014020801514415778,1.2601938445461255e-06,6.34831320634104e-07,30.901134844592093,0.2946472137625486,7.248418079287291e-07,1.9533820630057425e-07,0.0,14.186750703847466,3.6845975435568166,89.13798357903406,23.151009148546187,-0.009643785415351479,0.007271724143113801,-0.001555087555422298,0.0011546845258478967,-0.023678803721103862,0.018366759951248264,-65.98697443048788,0.5084312521163604,0.5037568810397947,0.2694908104966554,0.008877854586598078,0.009887109987318862,0.009535158344325787
21.4,104.42383418495828,28.924089638131118,6.841188544715417,0.17917086250329653,0.01037969188029587,0.0011143753765042444,67.05516129011966,-1.475557020869777,0.04738290775398151,0.6955128474226746,0.016350914522711556,1.5728996551396545e-06,1.0884107720924928e-06,53.239235129483326,0.6190059028495405,0.01640995277916653,1.2488222079245388e-06,8.621286924657932e-07,30.694835685145012,0.34336247128434855,7.200026893507274e-07,2.652700200446139e-07,0.0,14.25267895865817,3.701182401613755,89.55222302098865,23.2552148850112,-0.010394885995793642,0.007525570942053112,-0.002393279377615606,0.0013453977764003719,-0.005006708467030274,0.01470467621769432,-66.29700813597745,0.6919772463144542,0.6903534282102454,0.36842920723507977,0.01037224926525016,0.011626874453475038,0.011186327068384383
21.6,103.97585696109928,28.5047708430128,6.801899545069608,0.18792683724057918,0.010318968729820202,0.0011062004413038503,66.5375946652033,-1.4559422192564826,0.046887293739895516,0.8943130937519163,0.02118896085332136,1.5607591971915995e-06,1.7995407967262785e-06,53.72954218000495,0.797445989564046,0.021330575687109297,1.2603232434278511e-06,1.4308202391115066e-06,30.03483666191122,0.43950102707720295,7.045212228078993e-07,4.346125938043116e-07,0.0,14.38865479125725,3.739335380258293,90.4065843745067,23.4949371198557,-0.00669910852798029,0.007761036092673164,-0.0027539621381239164,0.0016758154599752462,0.03143814954910638,0.006915554190102924,-66.91164725465102,1.1529906727215435,1.1352803707880008,0.6168907049700286,0.013440718713260143,0.014841853423809922,0.014633042024648586
21.7,103.66236036728294,28.428452852130967,6.797309867164893,0.18915957927658858,0.010312750434194018,0.0011046829750035916,66.38654345874768,-1.4647871399550438,0.04738311714229165,0.9952961052558906,0.023669215082196375,1.5572160189190947e-06,2.228882258559476e-06,53.2384608752319,0.8896113022425077,0.02390047666169873,1.2488040463957076e-06,1.7806686054246234e-06,29.859439924940567,0.4879282870372287,7.004069762415516e-07,5.356665299049395e-07,0.0,14.454627869730382,3.7558674524312217,90.8211054518385,23.598811192829874,-0.0029091922199394956,0.007741674522297429,-0.0022109007847202922,0.0018115597143895713,0.042691348521497266,0.002894893971013772,-67.22229425900862,1.4313250258667407,1.4258991317044343,0.7647932531731416,0.01499243752424561,0.01670993653117386,0.016340838551016455
21.8,103.55076109194813,28.245414257491277,6.803248712918736,0.1881934324394636,0.010321703811718829,0.001105017642682748,66.24033698786393,-1.4695870411648952,0.047700332082227875,1.0972150022263096,0.026174158353279974,1.5537864826506294e-06,2.7087317124985812e-06,52.87900727986463,0.985949136720281,0.02659365015498805,1.2403724145076608e-06,2.1872153254488013e-06,29.662208623898387,0.5375191192774793,6.957805606245675e-07,6.500853080748833e-07,0.0,14.521098204509125,3.7730496727556693,91.2387508826836,23.706770267117168,0.0013611462513041898,0.00763205895109016,-0.0012817444935359233,0.0019254468229340732,0.046294030035004,-0.0011384114386928865,-67.53198061556643,1.7433101283502686,1.7633537314008787,0.9343251951324052,0.016564151876632714,0.01864537909159487,0.018121345112663268
21.9,103.74885810886366,27.955721265784707,6.829380695031937,0.18064340199585668,0.010360581533044073,0.001111518183599192,66.16481166767302,-1.472761139423914,0.04789593280661533,1.1959054241783384,0.028542493328826905,1.5520149001535177e-06,3.217927013053136e-06,52.42606084249658,1.0931869771862164,0.02954688177243816,1.2297477395173122e-06,2.6888799759514587e-06,29.480922949596202,0.59039844100213,6.915281784200425e-07,7.842832180599275e-07,0.0,14.587854632637974,3.790746191996192,91.65819389106258,23.817960776797438,0.005373988281473758,0.0074343387910743184,-0.00012683811210546534,0.0020161280544803402,0.041617517170370905,-0.005130579223371089,-67.84023311426515,2.073386674789549,2.1865297162545465,1.1341305279154432,0.01807464412027696,0.0208519762808515,0.02002645717746149
22.1,103.54793963739708,27.583075097367118,6.895471682888159,0.13764877643042922,0.01045970514621879,0.0011040145202224655,65.35153002192064,-1.4846736811457935,0.049031077595462706,1.4691646358051071,0.035940010178392864,1.5329379134529604e-06,4.856500635975795e-06,52.779675192751746,1.2479370454326557,0.03447364423882935,1.2380424013877435e-06,3.5040304560671695e-06,28.92420382846436,0.6803368229650918,6.784693281124681e-07,1.041430933535028e-06,0.0,14.719933450560227,3.8227610197058945,92.48806957922132,24.01911587187493,0.010037240060478713,0.00678809405619163,0.0020551406763431677,0.00212390455670277,0.012153045635980637,-0.012782466450208321,-68.4689537073464,3.168100021113361,2.8302992305751724,1.534971280768631,0.02248095240176183,0.023644272930350194,0.02352136732958475
22.2,103.20060255866392,27.46072086201256,6.929228226856793,0.13103165484809876,0.010509390779276434,0.0011029865332536778,65.25174342103743,-1.4869339719051873,0.04920899379020278,1.585272638224382,0.038804446027323004,1.5305972388934336e-06,5.654451009381508e-06,52.33814856966137,1.3702921867355609,0.0379257079346935,1.2276855987221125e-06,4.224826523314182e-06,28.732545421735804,0.7396048290208439,6.739736347751026e-07,1.2307844319996415e-06,0.0,14.786771880424617,3.84049403896785,92.90802781970021,24.13053571795358,0.009898245039997393,0.006348703383839742,0.002702512616019039,0.002139746436437138,-0.0073515358671525505,-0.016341757742950186,-68.77749210174663,3.6942775445416793,3.4412935426722995,1.82616109665824,0.02429471697017192,0.026181518150412225,0.02574101313214465
22.3,103.24430317014976,27.240830790034675,6.9892856128476994,0.11451046753406587,0.01059845785363531,0.0011024818179435358,65.04323394711884,-1.489453638774292,0.04948204366152285,1.7171509361040778,0.042167523048184725,1.525706273406065e-06,6.6343665090669985e-06,52.004653561575275,1.4920644188001417,0.041457427223186884,1.2198628722814154e-06,5.00907651716116e-06,28.50578332770719,0.7999061172116315,6.686545211881085e-07,1.439662041793324e-06,0.0,14.853439322748528,3.857769904398557,93.32691171377705,24.239083181796612,0.00805663756569627,0.005839288159309154,0.0028825023200176694,0.0021299013530337845,-0.025519501019242684,-0.019661117623963192,-69.08782853198045,4.34839039775074,4.106261966800474,2.1530730686382555,0.026400146977626424,0.028690978914675144,0.028061187023551634
22.4,103.6771209406689,26.919048180699416,7.070118109381978,0.08068962573970564,0.010718722966903066,0.001111269493606882,64.65817145123411,-1.4902957019047443,0.04981553308455456,1.8618231690767344,0.04589689194647084,1.5166739386039183e-06,7.799367404049602e-06,51.568713422752076,1.6212074379291066,0.04524170355066244,1.2096371106722555e-06,5.91370550279248e-06,28.209029333845606,0.8639866671568154,6.616936214508503e-07,1.6795641623056688e-06,0.0,14.920037522315141,3.874640909262829,93.74536054277861,24.345086831677158,0.004838300564814977,0.005266446700643603,0.0025624813907460364,0.00209451058545292,-0.03911365993606316,-0.022697944958552603,-69.40027371110145,5.142415390369821,4.888826120344423,2.538280720649843,0.02879486269544355,0.03143781045376694,0.03062801831753181
22.6,103.82297108579972,26.479642284775423,7.302822133675018,-0.026286030174272373,0.011062418288731269,0.0011011352036840473,65.33817383492547,-1.5087177926787187,0.050142652995209515,2.197906133726305,0.05463906427872084,1.5326246200164152e-06,1.0869280588511356e-05,52.04656996772001,1.9153293478011826,0.053922949156106834,1.220846097129455e-06,8.254094648734133e-06,28.224172186882832,1.009793430078978,6.620488243593488e-07,2.294286235719002e-06,0.0,15.053538604189908,3.9111014420279515,94.58417257890673,24.574175115438916,-0.0033492979488868903,0.003960000855751638,0.0007164213936467009,0.0019491683763965758,-0.04417368380365354,-0.027774763493791776,-70.00999746346781,7.091939178423834,6.76096247360071,3.4654335923625217,0.033638928129201086,0.03680029921259164,0.03577761017728905
22.7,103.33106808149242,26.410687336886287,7.464297155227428,-0.1373053155968631,0.011302620588944101,0.0010996654891869723,64.94038498346255,-1.5092500906625137,0.05047453656148675,2.3972614975783717,0.059858262564119594,1.5232937656086932e-06,1.293044104748632e-05,51.65830197816327,2.0874259633212002,0.059010129013994175,1.211738571696278e-06,9.804031092781744e-06,27.928814251791238,1.0954118141039526,6.551206716965235e-07,2.699835845576653e-06,0.0,15.120151847708435,3.9279158577645577,95.00271593184591,24.67982320534397,-0.006905909796232588,0.003242660717876958,-0.0004910728209806686,0.0018410133788021265,-0.03476749917002525,-0.02975118153916432,-70.32289272650195,8.488475000302678,8.09087976712449,4.121127545227758,0.03691480267923956,0.040408334834613535,0.039221565377903486
22.8,103.20179214971644,26.247481920167807,7.667202498440358,-0.33793923349386823,0.011604198984864516,0.0011000014856088328,64.70335574200689,-1.5111543599860433,0.050748333870001244,2.6265467084211243,0.06588746418242097,1.5177338175753036e-06,1.5522182125915147e-05,51.44313894942095,2.2824582489274197,0.06474152083912853,1.2066915350894557e-06,1.1721635230717852e-05,27.704868761869236,1.1937984758498132,6.498676266349451e-07,3.2065983021180085e-06,0.0,15.186852338977175,3.9450332706236138,95.42180747856732,24.787375082316917,-0.009258816288457919,0.002494033382159705,-0.0016167401892014847,0.0017108626102578987,-0.019193519882540568,-0.03131944426059852,-70.6344323962504,10.227209769044368,9.713862151066545,4.93423302022594,0.04059367058014752,0.044368564895924015,0.0430898441032452
22.9,103.32057498416769,26.024750575139105,7.933542932913584,-0.6613592536007334,0.012000028438442837,0.0011051593629111754,64.48822688816551,-1.511215164415898,0.05092047698652399,2.9027980650163316,0.07321107379190704,1.5126875826023732e-06,1.895903236409076e-05,51.355314261165944,2.5068216544323834,0.0711319569754958,1.20463144874843e-06,1.4139348316045003e-05,27.504745154561242,1.3139167661612294,6.451733667619705e-07,3.884348853899061e-06,0.0,15.253782641879242,3.9622227279567444,95.84234297436667,24.895379628070835,-0.010010585745782908,0.0017231297923295523,-0.0024649432325084927,0.001560298237183622,-0.00023972073644712433,-0.03246112114682244,-70.94696334629583,12.533343026108751,11.737488947956066,6.020628026531895,0.045012837305176946,0.04881328622942536,0.04777054863725347
23.1,103.06720291734068,25.70627300602678,8.629731432838488,-1.449756800651165,0.013037482442503053,0.0011018531338076462,64.29750565548986,-1.5336686660411945,0.052134830784222874,3.492212402969061,0.08839504969930025,1.5082138723713972e-06,2.7439981801764626e-05,50.47134455728379,3.0896533757660065,0.09013028009754873,1.183896346250138e-06,2.1478405460360128e-05,27.09030654225706,1.5469196128950666,6.354519622074511e-07,5.384160649708702e-06,0.0,15.38558832118659,3.9966856013765693,96.67050248199342,25.11191624798547,-0.006527506452128726,0.00015121904382559158,-0.0028108197210907093,0.0012054356537080748,0.03427795732976037,-0.033419891219183456,-71.55858623400795,18.193694080415895,18.142133412600373,8.472962505308901,0.05431334182200719,0.06121599103149159,0.057102329590921756
23.2,102.8955829586371,25.567276265220052,9.095777519557736,-1.9632073985306857,0.013731509546447357,0.0011008186557023816,64.11754843689688,-1.5344927517367597,0.05232059064819431,3.9576327214007647,0.1007221314368422,1.5039926514896797e-06,3.524142770437955e-05,50.434010421201684,3.478421073286213,0.101500556754614,1.1830206068046029e-06,2.722367961693363e-05,26.913367542813614,1.74520234606906,6.313015390953326e-07,6.85289526463114e-06,0.0,15.45248078615307,4.013918329418846,97.09080023503182,25.220192671623327,-0.0029105612174702045,-0.0006312988513475357,-0.0022463751329247377,0.0010054347566204455,0.04369663164323112,-0.0332292353478903,-71.8706075634085,23.43191482316985,23.012007956874168,10.855185422882816,0.06172464197217057,0.06896974966369,0.06484518681256826
23.3,102.93965134649372,25.37204585977967,9.734270619948639,-2.651593062801292,0.014683355600500913,0.001100895871385295,63.96777009114091,-1.538365093442496,0.05262911550497498,4.529964740655786,0.11581427547240826,1.5004793304588397e-06,4.6171306241065454e-05,50.341115342179044,3.9716159328806038,0.11626893271347559,1.1808415853102438e-06,3.549089951619991e-05,26.745709055800535,1.9853541887775068,6.273688071276448e-07,8.868670323516884e-06,0.0,15.519086075204243,4.031144735054679,97.5092936085786,25.328429370409903,0.001181262261514299,-0.0013994135450885964,-0.0012914635674157217,0.000793543655225988,0.04530050981674742,-0.032596571785779724,-72.18086423816871,30.771037830255537,30.05559759895765,14.136294668715427,0.07081636164902291,0.07889407904224416,0.07423075546942468
23.4,103.24063611033493,25.11900520465543,10.609404430967466,-3.5668578511743934,0.015989093043664467,0.0011055416722388755,63.84145808785345,-1.545298476748973,0.05306813916405977,5.278981456737709,0.13554471539205806,1.4975164547817346e-06,6.27022017463063e-05,50.32679086584078,4.621496228229079,0.13582789822919553,1.1805055789021012e-06,4.805601162195511e-05,26.623572542313553,2.2982252377845014,6.245038750888945e-07,1.1884138298076663e-05,0.0,15.585391751074823,4.048312976094865,97.92590445699125,25.436300610263718,0.00504145491072299,-0.0021443069239241116,-0.00011122235483150747,0.0005723174026166357,0.03882006607275309,-0.03153266850068871,-72.48960384672753,41.87079316964517,40.70799196616111,19.02972707156545,0.0826889237002263,0.09182974214566722,0.08632294685966246
23.6,103.13858231402864,24.78975110093711,13.754038852603856,-6.734391825463463,0.020689484805165814,0.0011012863071635844,63.46824382101523,-1.5372023072286072,0.05298698578824422,7.854980631041813,0.20333126818499117,1.4887620415447996e-06,0.0001388266216065946,49.4217907583792,6.863000257581407,0.20339230868793284,1.1592771703867763e-06,0.00010597673820501555,25.971620337653796,3.37069821310947,6.092111611777289e-07,2.5563614498683592e-05,0.0,15.720128899238421,4.083303677135881,98.77248292666405,25.656153668932543,0.009573972692413592,-0.003531074013597546,0.002102409238153759,0.00011257172152069336,0.0075258185118407955,-0.02818184247334566,-73.11632925773151,93.24970528032976,91.41622116966033,41.96182888255681,0.12376237560934242,0.1388658758063683,0.12978390140035329
23.7,102.90595974412643,24.671795296641122,16.9452099747161,-9.874362547151604,0.025465120525348873,0.0011018045272726887,63.34227548869625,-1.5438259405897403,0.053414540427136704,10.40398191890982,0.2703251446337447,1.4858072272896256e-06,0.0002435463894802555,49.394713307208,9.082946383806071,0.27026531271324683,1.158642019970465e-06,0.00018562480877496555,25.84180191438605,4.429297200847991,6.061660361007022e-07,4.414201581023966e-05,0.0,15.78638688910836,4.100546485916195,99.18879415509811,25.76449343171552,0.009479508577835591,-0.004157394800284832,0.002750334504524684,-0.00012040578197232361,-0.0116798068445636,-0.025943537278341554,-73.42430072338259,163.9152004426086,160.20893906445522,72.82165806285187,0.16425020791629852,0.18388499043035497,0.17140047801319205
23.8,103.06206563675354,24.462118777572346,23.36518002178657,-16.124125798773083,0.03508203552639023,0.0011050788484001182,63.19038233584347,-1.5469007401007537,0.05369332759678057,15.47417131351175,0.40336881052322404,1.4822442996470161e-06,0.0005387624501397974,49.267554119635165,13.5002096973103,0.40311126516995766,1.1556592720591475e-06,0.00041007523921054,25.65169274394286,6.528769828963083,6.017066828924498e-07,9.590587982905194e-05,0.0,15.852878409472432,4.117959286889046,99.60657269890167,25.873901286944978,0.007749912446159197,-0.004729652649088201,0.002919913396760105,-0.0003517319833558156,-0.028758102785986207,-0.023370308627809103,-73.73267141195669,363.477498458317,354.84095453140793,159.38975343937528,0.24488174847985272,0.2740182649320906,0.25451614028492225
23.9,103.59902077087419,24.161342674078472,42.64685837462229,-34.79361632523372,0.06398901114618058,0.00112293198165516,62.97620975235145,-1.5446343038138692,0.05376466995764431,30.60205077821312,0.7987732203170482,1.477220495718524e-06,0.002107092401622752,49.09722195060246,26.68795082212899,0.797970118747571,1.151663824061169e-06,0.001602555117939845,25.382357019450172,12.744651676754751,5.953889280765538e-07,0.0003654588293140674,0.0,15.91941272719319,4.1358101280061375,100.02462014642796,25.986061429572686,0.004692381322854218,-0.005241650107380853,0.002580500895997209,-0.0005786263378908709,-0.04066071609269526,-0.02049790141730873,-74.03855871685526,1426.3899043709496,1391.5129436719437,613.8152929627161,0.4859303362103414,0.5435735416757426,0.5021067061261761
24.1,103.56744412430008,23.846959338209842,40.63948582802586,-38.72597461774522,0.060978954781212416,0.0011051128930553268,63.11896716599295,-1.5837601376962223,0.05558228106821346,-30.14958722749465,-0.802302540408309,1.4805691281334673e-06,0.002045244622473694,48.90471188071804,-26.207169332267583,-0.800961641773395,1.147148153429612e-06,0.0015453353799228294,25.47585879778591,-12.658840365661783,5.975821807966974e-07,0.0003605540386574433,0.0,16.052588317747908,4.167648639398519,100.86138706027633,26.186108696555767,-0.003136476974005765,-0.006064015291763222,0.0006845711443175425,-0.0010083740368055168,-0.041757988648399885,-0.01401561338489641,-74.67527836372057,1381.3908338424596,1347.1105500216017,603.3547355390554,-0.47766287347836317,-0.5358822969080909,-0.496895530240651
24.2,103.1032779716563,23.789727696548574,21.83146372803362,-19.063075052446408,0.03278393694921733,0.001102989805780601,62.90276165673297,-1.5815077135552813,0.055659983056723185,-14.841194201739054,-0.3954493337664408,1.4754976382673408e-06,0.000495587352000899,48.698826307030764,-12.894452530808884,-0.39463212993212227,1.1423187362509725e-06,0.00037410053865588816,25.204845290613427,-6.149820645214274,5.912250705643402e-07,8.509566142868336e-05,0.0,16.119095489962305,4.1854321607784755,101.27926394755589,26.297845856800226,-0.0065524439359346785,-0.00636591912447559,-0.0005435555851791773,-0.0012060436877616438,-0.030767270994155986,-0.010494212821062915,-74.98141809075567,335.8781058998247,327.4922548181829,143.93107746168016,-0.23593867440556937,-0.26477953389499415,-0.24399358830837725
24.3,103.09786429732384,23.63018599338159,15.568958566878127,-12.515516631296972,0.023405009120388818,0.0011025214617728062,62.750754928551906,-1.5848011049666084,0.055960992760990515,-9.740092939830134,-0.26033726049924216,1.4719320465107205e-06,0.0002134561735721899,48.48899933747437,-8.455537144665037,-0.2596777944206464,1.1373968665290235e-06,0.00016086624391082287,25.011090156029105,-3.9977442754344237,5.866801946963863e-07,3.5959408406479594e-05,0.0,16.1855202962731,4.202683136758103,101.69662331460013,26.40623693560993,-0.008821014806277866,-0.006590863431439591,-0.0016809604859716971,-0.0013890574131650328,-0.014261302255132648,-0.006848110337916276,-75.29038637899019,145.0176820853905,141.43369710674156,61.29303278268836,-0.1552187372234839,-0.17438052465913104,-0.15983886549906096
24.4,103.47319659384002,23.385238617208092,12.437462588729074,-9.233822074265015,0.0187209849844804,0.001108465549124785,62.60182536087178,-1.591813066670446,0.05644993287099189,-7.1833898386950485,-0.19268544267956322,1.4684386350993204e-06,0.00011610245154300139,48.185297207269635,-6.229723666858915,-0.19208254728485574,1.1302729857318775e-06,8.732127817219968e-05,24.854711575714344,-2.922798325326244,5.830120532690006e-07,1.922118761369227e-05,0.0,16.251556254664244,4.219378836570285,102.11153947810888,26.511139111362912,-0.009556068517893358,-0.006736880583718789,-0.002529107570252422,-0.001555224343111366,0.004809058871058675,-0.0031260800566170546,-75.60040036674597,79.06523893328958,77.25680368770131,32.968765407022644,-0.11474729047094058,-0.1292868162680762,-0.11759534269478805
24.6,103.50694764652023,23.067302598589094,9.304150972649408,-5.929874145745251,0.014041323276817539,0.0011031255776275848,62.485492399846535,-1.5847851133286737,0.05619774639779907,-4.61199854948958,-0.12465992050262563,1.4657098358427457e-06,4.7858693896111484e-05,48.45839619281569,-3.988286241473114,-0.12401505928556622,1.1366790146179444e-06,3.5789461073828415e-05,24.40747875730461,-1.8452027034780247,5.725214015084261e-07,7.660739288075876e-06,0.0,16.38723347776232,4.25680910406317,102.96402461279763,26.74632041811801,-0.006230427783338164,-0.006788951790873625,-0.002838302061715333,-0.0018293335159845566,0.037164296496553575,0.004348398377213965,-76.21770419467963,32.65222946982133,31.485987348730823,13.380703791844416,-0.07380910948060172,-0.0823033066468759,-0.07559988976435336
24.7,103.18609090012357,22.988357892576772,8.409311004213489,-4.977542340077705,0.01270844177474839,0.0011023934411618092,62.35912182785474,-1.5924502477515905,0.05670217424365135,-3.871636052640444,-0.10507561491498578,1.4627455863311278e-06,3.372652287923688e-05,48.13623393156407,-3.3401381597478146,-0.104316343623085,1.1291221181781718e-06,2.5102176583957913e-05,24.27148986545217,-1.536007007358228,5.693315369703022e-07,5.308464434970553e-06,0.0,16.453316114607787,4.273492561343188,103.37923406568477,26.851145671772777,-0.0027563636542509607,-0.0066957455617976495,-0.0022420723080920904,-0.0019339972753858506,0.044663540301092305,0.008001816446081063,-76.52808839391199,23.056998561062187,22.23158698233637,9.32403018322074,-0.062086122112628137,-0.06938927055441299,-0.06328441376582189
24.8,103.21136477811878,22.832099211715914,7.740831369514292,-4.260053848098256,0.011713924565333184,0.0011031965190308058,62.267279095264,-1.5975225036819645,0.0570456618850471,-3.3145250969814866,-0.09036275419904347,1.460591249518872e-06,2.4718672391670296e-05,47.88382504007677,-2.847435554977014,-0.08933598496976886,1.1232014127360233e-06,1.8242750789431326e-05,24.129644008896513,-1.3038354969882477,5.660042867696192e-07,3.82497075721483e-06,0.0,16.519847411229474,4.290715740169592,103.79726253108575,26.95936209591776,0.00118176499082373,-0.006525073598352864,-0.001252567334098571,-0.0020153310782315766,0.044191199139660194,0.011535341140740486,-76.837900435168,16.92374399737968,16.24174487547477,6.757847681764482,-0.05323060755409797,-0.059465499103169575,-0.0540345931546909
24.9,103.56591870478911,22.6062068054668,7.23295974750991,-3.7198609492596,0.01095917909445792,0.0011091795332872918,62.234267859538924,-1.6009312489431125,0.05725110917805133,-2.8856691892091115,-0.0791681929438062,1.4598169114919593e-06,1.873594500648924e-05,47.53188090066471,-2.4502137065710046,-0.07728753884227704,1.1149459286709776e-06,1.3507981217703947e-05,24.021463668301873,-1.125260850886758,5.634667219179294e-07,2.8489769607113794e-06,0.0,16.58668441179691,4.3084149378119125,104.21721179102703,27.07056943449286,0.004903304780726131,-0.006279570891943876,-4.0629760770110916e-05,-0.002072373781499653,0.03582375501529182,0.014902846428016092,-77.14664235653416,12.834448525014526,12.11536888950798,5.056158331789364,-0.04636784987528076,-0.05154884806034973,-0.046843975305785567
25.1,103.6204120586631,22.303480747275326,6.4575034209662245,-2.9014150961182614,0.009810126258282188,0.0011034690737726403,61.70807401666576,-1.6178620484461697,0.058622435806786784,-2.192636814602283,-0.05988771174083907,1.4474740865987207e-06,1.0817226451685808e-05,47.98460657984487,-1.9461421861728818,-0.06158717142578965,1.1255654253801782e-06,8.521806169803968e-06,23.472561183431615,-0.8408325205409938,5.505912249010437e-07,1.5907484870984717e-06,0.0,16.718611566379693,4.340560944861487,105.04613455031958,27.272548753671234,0.009284742048686194,-0.005578744209632431,0.0022071975939828505,-0.002111218805360367,0.002483145773025247,0.020968365372631054,-77.77358579664833,7.473174512646483,7.571133563316045,2.889164256812071,-0.03553241370019276,-0.04055763556036585,-0.03582193327648051
25.2,103.33846615704627,22.220829239175686,6.152171885579218,-2.566752623234968,0.009358532192650686,0.0011034556534473888,61.67019869116285,-1.6209639004733731,0.058821343916922786,-1.9563982571289222,-0.0537723570651586,1.4465856525799868e-06,8.61186181611844e-06,47.64183271185027,-1.71611242786078,-0.05459080933377625,1.1175250465579289e-06,6.626344196380997e-06,23.355701337286124,-0.7434837749167377,5.47850066604419e-07,1.243728278019995e-06,0.0,16.785523650383595,4.358304170105865,105.46655557340566,27.38403272582869,0.009197547941003156,-0.005132753443548093,0.0028510813117809336,-0.0020925894680191353,-0.016555454960050314,0.02358805267849292,-78.08252284757698,5.953233257055451,5.9294815957733515,2.2701982783878027,-0.03172356014168749,-0.03602112534671488,-0.03183307425368579
25.3,103.41444089509186,22.06376234202937,5.903635473964581,-2.2886463760210924,0.008991249271745558,0.0011039773768236527,61.566523962097946,-1.6253064419054621,0.05914936877614328,-1.7481683276450113,-0.04825278748307801,1.4441537749667582e-06,6.876208129007601e-06,47.412027559346704,-1.5271078035723358,-0.04878974039805162,1.1121345525501927e-06,5.247131048395928e-06,23.190430528863562,-0.6583484938604219,5.439733419411557e-07,9.752011635786434e-07,0.0,16.85223541636013,4.375635837529491,105.88571796120543,27.492930803933742,0.007527066215996353,-0.004630405012881454,0.00300192147137441,-0.0020488146717143776,-0.032679737237452995,0.0258866908515741,-78.3927871572717,4.761409933070236,4.718072140069684,1.792737048655108,-0.028394786892975022,-0.032209291232289536,-0.02838879998545176
25.4,103.80051533628166,21.84286951995801,5.69264134830649,-2.048941631950452,0.008680176187102394,0.0011142947784264607,61.37902110298058,-1.6301025377291085,0.05958443484093433,-1.5659122703714947,-0.043379796317706915,1.4397555574877576e-06,5.51718278662502e-06,47.14418283850218,-1.3648861562631398,-0.043785227801582755,1.1058517719119571e-06,4.191556994007229e-06,22.961975767216313,-0.5843347686751319,5.386145237846342e-07,7.682560242358947e-07,0.0,16.918885627737176,4.39269462315818,106.30449359005009,27.600114315154244,0.004566506852696812,-0.004078014147419876,0.0026316331689926905,-0.0019804392378947222,-0.04301346952577612,0.027835225697276405,-78.70437927489584,3.8320274284976557,3.7903425219098366,1.4263559378935036,-0.025512174065862606,-0.02895131645273637,-0.02544793072682399
25.6,103.97489802136023,21.535012945971165,5.351932833762208,-1.653801600396377,0.008176212124297384,0.0011046428447841997,61.67607957865956,-1.6387898420894382,0.05975788622937677,-1.2618710697454003,-0.03518053580354817,1.446723599394781e-06,3.582716842485902e-06,47.32661569723423,-1.0974156212178858,-0.03548200969217991,1.110131063394745e-06,2.7097223528093364e-06,23.005800178580778,-0.46230699460075864,5.396425043337172e-07,4.808874538277683e-07,0.0,17.052357114578285,4.428381748085647,107.14311967509757,27.824343134153988,-0.003037065668545564,-0.0028508398938585327,0.0006574089062159228,-0.0017735184122196126,-0.040278111745728026,0.030589843444754735,-79.31877654094357,2.476434920937688,2.4409030988855434,0.8911222706993914,-0.020459651105677903,-0.023188127970917193,-0.02009523646263706
